Core Code,Site Name,Item Description,Latitude,Latitude Hemisphere,Longitude,Longitude Hemisphere,physical_coordinates,Geometry WKT,Country,Region,Altitude,Water Depth,Collection Year,Collection Date,Project,Core Type,Format,Recovery Length,Storage Location,Delivered To,Chief Scientist,Cruise Name,Cruise Leader,Core Provider,Owner,Age Uncalibrated,Age Uncalibrated SD,Basal Age,Basal Age Calibrated,Oldest Sample Age,Publication,Cruise Report,Notes,Comments,
sample_alias,locality,description,decimalLatitude,LatitudeHemisphere,decimalLongitude,LongitudeHemisphere,physical_coordinates,footprintWKT,geo_loc_name,higherGeography,elev,depth,year,collection_date,project_name,samplingProtocol,preparationType,core_length,storage_location,custodian,collected_by,eventID,recordedBy,institutionCode,ownerInstitutionCode,age,ageUncertainty,basal_age_14C_BP,basal_age_cal_BP,oldest_sample_age_cal_BP,bibliographicCitation,associatedReferences,occurrenceRemarks,eventRemarks,source
F7450,Modgunn Arch,CAGE20-4-HH-394-GC #1 0-100,65.360045,N,0.552178,E,01.30.07.01,POINT(0.552178 65.360045),,,,1703,2020,08.08.2020,"CAGE, CEED",Gravity Core,Unopened,441,,,,CAGE20-4,"Bünz, Stefan",,CAGE,,,,,,,https://doi.org/10.7557/cage.6752,,,Floyalager
F7452,Modgunn Arch,CAGE20-4-HH-394-GC #2 100-200,65.360045,N,0.552178,E,01.30.07.03,POINT(0.552178 65.360045),,,,1703,2020,08.08.2020,"CAGE, CEED",Gravity Core,Unopened,441,,,,CAGE20-4,"Bünz, Stefan",,CAGE,,,,,,,https://doi.org/10.7557/cage.6752,,,Floyalager
F7453,Modgunn Arch,CAGE20-4-HH-394-GC #3 200-300,65.360045,N,0.552178,E,01.30.07.04,POINT(0.552178 65.360045),,,,1703,2020,08.08.2020,"CAGE, CEED",Gravity Core,Unopened,441,,,,CAGE20-4,"Bünz, Stefan",,CAGE,,,,,,,https://doi.org/10.7557/cage.6752,,,Floyalager
F7454,Modgunn Arch,CAGE20-4-HH-394-GC #4 300-400,65.360045,N,0.552178,E,01.30.07.05,POINT(0.552178 65.360045),,,,1703,2020,08.08.2020,"CAGE, CEED",Gravity Core,Unopened,441,,,,CAGE20-4,"Bünz, Stefan",,CAGE,,,,,,,https://doi.org/10.7557/cage.6752,,,Floyalager
F7455,Modgunn Arch,CAGE20-4-HH-394-GC #5 400-441,65.360045,N,0.552178,E,01.30.07.06 behind F7456,POINT(0.552178 65.360045),,,,1703,2020,08.08.2020,"CAGE, CEED",Gravity Core,Unopened,441,,,,CAGE20-4,"Bünz, Stefan",,CAGE,,,,,,,https://doi.org/10.7557/cage.6752,,,Floyalager
F7457,Modgunn Arch,CAGE20-4-HH-395-GC #1 0-100,65.36385,N,3.054382,E,01.30.07.07,POINT(3.054382 65.36385),,,,1706,2020,08.08.2020,"CAGE, CEED",Gravity Core,Unopened,475,,,,CAGE20-4,"Bünz, Stefan",,CAGE,,,,,,,https://doi.org/10.7557/cage.6752,,,Floyalager
F7458,Modgunn Arch,CAGE20-4-HH-395-GC #2 100-200,65.36385,N,3.054382,E,01.30.07.08,POINT(3.054382 65.36385),,,,1706,2020,08.08.2020,"CAGE, CEED",Gravity Core,Unopened,475,,,,CAGE20-4,"Bünz, Stefan",,CAGE,,,,,,,https://doi.org/10.7557/cage.6752,,,Floyalager
F7459,Modgunn Arch,CAGE20-4-HH-395-GC #3 200-300,65.36385,N,3.054382,E,01.30.07.09,POINT(3.054382 65.36385),,,,1706,2020,08.08.2020,"CAGE, CEED",Gravity Core,Unopened,475,,,,CAGE20-4,"Bünz, Stefan",,CAGE,,,,,,,https://doi.org/10.7557/cage.6752,,,Floyalager
F7460,Modgunn Arch,CAGE20-4-HH-395-GC #4 300-400,65.36385,N,3.054382,E,01.30.08.01,POINT(3.054382 65.36385),,,,1706,2020,08.08.2020,"CAGE, CEED",Gravity Core,Unopened,475,,,,CAGE20-4,"Bünz, Stefan",,CAGE,,,,,,,https://doi.org/10.7557/cage.6752,,,Floyalager
F7461,Modgunn Arch,CAGE20-4-HH-395-GC #5 400-475,65.36385,N,3.054382,E,01.30.08.02,POINT(3.054382 65.36385),,,,1706,2020,08.08.2020,"CAGE, CEED",Gravity Core,Unopened,475,,,,CAGE20-4,"Bünz, Stefan",,CAGE,,,,,,,https://doi.org/10.7557/cage.6752,,,Floyalager
F7462,Modgunn Arch,CAGE20-4-HH-396-GC #1 0-100,65.375983,N,3.0615,E,01.30.08.03,POINT(3.0615 65.375983),,,,1687,2020,08.08.2020,"CAGE, CEED",Gravity Core,Unopened,460,,,,CAGE20-4,"Bünz, Stefan",,CAGE,,,,,,,https://doi.org/10.7557/cage.6752,,,Floyalager
F7463,Modgunn Arch,CAGE20-4-HH-396-GC #2 100-200,65.375983,N,3.0615,E,01.30.08.04,POINT(3.0615 65.375983),,,,1687,2020,08.08.2020,"CAGE, CEED",Gravity Core,Unopened,460,,,,CAGE20-4,"Bünz, Stefan",,CAGE,,,,,,,https://doi.org/10.7557/cage.6752,,,Floyalager
F7464,Modgunn Arch,CAGE20-4-HH-396-GC #3 200-210,65.375983,N,3.0615,E,01.30.08.05,POINT(3.0615 65.375983),,,,1687,2020,08.08.2020,"CAGE, CEED",Gravity Core,Unopened,460,,,,CAGE20-4,"Bünz, Stefan",,CAGE,,,,,,,https://doi.org/10.7557/cage.6752,,,Floyalager
F7465,Modgunn Arch,CAGE20-4-HH-396-GC #4 300-400,65.375983,N,3.0615,E,01.30.08.06,POINT(3.0615 65.375983),,,,1687,2020,08.08.2020,"CAGE, CEED",Gravity Core,Unopened,460,,,,CAGE20-4,"Bünz, Stefan",,CAGE,,,,,,,https://doi.org/10.7557/cage.6752,,,Floyalager
F7456,Modgunn Arch,CAGE20-4-HH-396-GC #5 400-460,65.375983,N,3.0615,E,01.30.07.06,POINT(3.0615 65.375983),,,,1687,2020,08.08.2020,"CAGE, CEED",Gravity Core,Unopened,460,,,,CAGE20-4,"Bünz, Stefan",,CAGE,,,,,,,https://doi.org/10.7557/cage.6752,,,Floyalager
F7293a,Ásbrandsstaðavatn,ABS1 archive,66.708333,N,-14.931944,W,01.LG04.01.01 together F7293b,POINT(-14.931944 66.708333),,,,,2018,06.04.2018,,Piston,Half,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7293b,Ásbrandsstaðavatn,ABS1 work,66.708333,N,-14.931944,W,01.LG04.01.01 together F7293a,POINT(-14.931944 66.708333),,,,,2018,06.04.2018,,Piston,Half,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7294a,Ásbrandsstaðavatn,ABS2 archive,66.708333,N,-14.931944,W,01.LG04.01.02 together F7294b,POINT(-14.931944 66.708333),,,,,2018,06.04.2018,,Piston,Half,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7294b,Ásbrandsstaðavatn,ABS2 work,66.708333,N,-14.931944,W,01.LG04.01.02 together F7294a,POINT(-14.931944 66.708333),,,,,2018,06.04.2018,,Piston,Half,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7295a,Ásbrandsstaðavatn,ABS3 archive,66.708333,N,-14.931944,W,01.LG04.01.03 together F7295b,POINT(-14.931944 66.708333),,,,,2018,08.04.2018,,Piston,Half,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7295b,Ásbrandsstaðavatn,ABS3 work,66.708333,N,-14.931944,W,01.LG04.01.03 together F7295a,POINT(-14.931944 66.708333),,,,,2018,08.04.2018,,Piston,Half,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7296a,Ásbrandsstaðavatn,ABS4 archive,66.708333,N,-14.931944,W,01.LG04.01.04 together F7296b,POINT(-14.931944 66.708333),,,,,2018,08.04.2018,,Piston,Half,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7296b,Ásbrandsstaðavatn,ABS4 work,66.708333,N,-14.931944,W,01.LG04.01.04 together F7296a,POINT(-14.931944 66.708333),,,,,2018,08.04.2018,,Piston,Half,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7324,Bakkavatn,BAKKAVATN1,65.927222,N,-14.816944,W,01.LG04.04.01,POINT(-14.816944 65.927222),,,,,2018,XX.04.2018,,Piston,Unopened,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7297a,Nykurvatn,NYK1 archive,65.62905,N,-15.14157,W,01.LG04.01.05 together F7297b,POINT(-15.14157 65.62905),,,,,2018,07.04.2018,,Piston,Half,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7297b,Nykurvatn,NYK1 work,65.62905,N,-15.14157,W,01.LG04.01.05 together F7297a,POINT(-15.14157 65.62905),,,,,2018,07.04.2018,,Piston,Half,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7298a,Nykurvatn,NYK2 archive,65.62905,N,-15.14157,W,01.LG04.01.06 together F7298b,POINT(-15.14157 65.62905),,,,,2018,07.04.2018,,Piston,Half,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7298b,Nykurvatn,NYK2 work,65.62905,N,-15.14157,W,01.LG04.01.06 together F7298a,POINT(-15.14157 65.62905),,,,,2018,07.04.2018,,Piston,Half,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7299a,Nykurvatn,NYK3 archive,65.62905,N,-15.14157,W,01.LG04.01.07 together F7299b,POINT(-15.14157 65.62905),,,,,2018,07.04.2018,,Piston,Half,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7299b,Nykurvatn,NYK3 work,65.62905,N,-15.14157,W,01.LG04.01.07 together F7299a,POINT(-15.14157 65.62905),,,,,2018,07.04.2018,,Piston,Half,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7300a,Nykurvatn,NYK4 archive,65.62905,N,-15.14157,W,01.LG04.01.08 together F7300b,POINT(-15.14157 65.62905),,,,,2018,07.04.2018,,Piston,Half,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7300b,Nykurvatn,NYK4 work,65.62905,N,-15.14157,W,01.LG04.01.08 together F7300a,POINT(-15.14157 65.62905),,,,,2018,07.04.2018,,Piston,Half,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7301a,Nykurvatn,NYK5 archive,65.62905,N,-15.14157,W,01.LG04.01.09 together F7301b,POINT(-15.14157 65.62905),,,,,2018,07.04.2018,,Piston,Half,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7301b,Nykurvatn,NYK5 work,65.62905,N,-15.14157,W,01.LG04.01.09 together F7301a,POINT(-15.14157 65.62905),,,,,2018,07.04.2018,,Piston,Half,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7305,Torfdalsvatn,TDV2-1 work,66.061128,N,-20.383218,W,01.LG04.02.04 together F7306,POINT(-20.383218 66.061128),,,,,,N/A,,Piston,Half,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7307,Torfdalsvatn,TDV2-2 work,66.061128,N,-20.383218,W,01.LG04.02.05 together F7308,POINT(-20.383218 66.061128),,,,,,N/A,,Piston,Half,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7309,Torfdalsvatn,TDV2-3 work,66.061128,N,-20.383218,W,01.LG04.02.06 together F7310,POINT(-20.383218 66.061128),,,,,,N/A,,Piston,Half,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7308,Torfdalsvatn,TDV2-4 work,66.061128,N,-20.383218,W,01.LG04.02.05 together F7307,POINT(-20.383218 66.061128),,,,,,N/A,,Piston,Half,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7310,Torfdalsvatn,TDV2-5 work,66.061128,N,-20.383218,W,01.LG04.02.06 together F7309,POINT(-20.383218 66.061128),,,,,,N/A,,Piston,Half,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7306,Torfdalsvatn,TDV2-6 work,66.061128,N,-20.383218,W,01.LG04.02.04 together F7305,POINT(-20.383218 66.061128),,,,,,N/A,,Piston,Half,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7311,Torfdalsvatn,TDV2-7 work,66.061128,N,-20.383218,W,01.LG04.02.07,POINT(-20.383218 66.061128),,,,,,N/A,,Piston,Half,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7302a,Þuríðarvatn,ÞUR1 archive,65.603,N,-15.1677,W,01.LG04.02.01 together F7302b,POINT(-15.1677 65.603),,,,,2018,08.04.2018,,Piston,Half,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7302b,Þuríðarvatn,ÞUR1 work,65.603,N,-15.1677,W,01.LG04.02.01 together F7302a,POINT(-15.1677 65.603),,,,,2018,08.04.2018,,Piston,Half,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7303a,Þuríðarvatn,ÞUR2 archive,65.603,N,-15.1677,W,01.LG04.02.02 together F7303b,POINT(-15.1677 65.603),,,,,2018,08.04.2018,,Piston,Half,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7303b,Þuríðarvatn,ÞUR2 work,65.603,N,-15.1677,W,01.LG04.02.02 together F7303a,POINT(-15.1677 65.603),,,,,2018,08.04.2018,,Piston,Half,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7312,Torfdalsvatn,TORF3.1,66.05844,N,-20.383044,W,01.LG04.02.08,POINT(-20.383044 66.05844),,,,,,N/A,,Piston,Unopened,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7313,Torfdalsvatn,TORF3.2,66.05844,N,-20.383044,W,01.LG04.02.09,POINT(-20.383044 66.05844),,,,,,N/A,,Piston,Unopened,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7314,Torfdalsvatn,TORF3.3,66.05844,N,-20.383044,W,01.LG04.03.01,POINT(-20.383044 66.05844),,,,,,N/A,,Piston,Unopened,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7315,Torfdalsvatn,TORF3.4,66.05844,N,-20.383044,W,01.LG04.03.02,POINT(-20.383044 66.05844),,,,,,N/A,,Piston,Unopened,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7316,Torfdalsvatn,TORF3.5,66.05844,N,-20.383044,W,01.LG04.03.03,POINT(-20.383044 66.05844),,,,,,N/A,,Piston,Unopened,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7317,Torfdalsvatn,TORF3.6,66.05844,N,-20.383044,W,01.LG04.03.04,POINT(-20.383044 66.05844),,,,,,N/A,,Piston,Unopened,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7318,Torfdalsvatn,TORF3.7,66.05844,N,-20.383044,W,01.LG04.03.05,POINT(-20.383044 66.05844),,,,,,N/A,,Piston,Unopened,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7319,Torfdalsvatn,TORF3.8,66.05844,N,-20.383044,W,01.LG04.03.06,POINT(-20.383044 66.05844),,,,,,N/A,,Piston,Unopened,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7304a,Torfdalsvatn,TORF3.9 archive,66.05844,N,-20.383044,W,01.LG04.02.03 together F7304b,POINT(-20.383044 66.05844),,,,,,N/A,,Piston,Half,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7304b,Torfdalsvatn,TORF3.9 work,66.05844,N,-20.383044,W,01.LG04.02.03 together F7304a,POINT(-20.383044 66.05844),,,,,,N/A,,Piston,Half,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
F7323,Torfdalsvatn,Torfdalsvatnet 200-437B,66.061389,N,-20.384722,W,01.LG04.03.10,POINT(-20.384722 66.061389),,,,,2018,27.03.2012,,Piston,Unopened,,,,,,"Schomacker, Anders",,IG,,,,,,,,,,Floyalager
"ABS1, ABS2, ABS3, ABS4",Ásbrandsstaðavatn,,66.70833333,N,-14.93194444,E/W as signed decimal,,,Iceland,NE Iceland,,,2018,,,Piston,Opened,,,,Anders Schomacker,,,,,,,N/A,10895,,,,,,Lakes
"ASP-S1, ASP2-P1, (ASP2-P2A), (ASP2-P2B), ASP2-P3A, ASP2-P3B",Aspevatnet,,69.75028,N,19.9603,E/W as signed decimal,,,Norway,Troms,,,"2021, 2022",,,1 Surface + 5 Piston,4 Opened + (2 Unopened),,,,Anders Schomacker,,,,,,,N/A,N/A,,,,,,Lakes
"ANS1, ANP3",Austre Nevlingen,,79.7839,N,15.7866,E/W as signed decimal,,,Svalbard/Norway,Spitsbergen,,,2015,,,Surface + Piston,Opened,,,,Anders Schomacker,,,,,,,10070 ± 75,11606,,,,,,Lakes
(BAKKAVATN1),Bakkavatn,,65.92722222,N,-14.81694444,E/W as signed decimal,,,Iceland,NE Iceland,,,2018,,,Piston,(Unopened),,,,Anders Schomacker,,,,,,,N/A,N/A,,,,,,Lakes
"BD03-S1, BD03-P1, (BD03-P2), (BD03-P3A), (BD03-P3B), (BD03-P4A), (BD03-P4B), BD03-P5, BD03-P6",BD03,,68.44706,N,18.13036,E/W as signed decimal,,,Sweden,Abisko,,,2021,,,1 Surface + 8 Piston,4 Opened + (5 Unopened),,,,Anders Schomacker,,,,,,,N/A,N/A,,,,,,Lakes
"BD11-S1, (BD11-P1), BD11-P2A, BD11-P2B, BD11-PP3A, BD11-P3B, BD11-P4",BD11,,68.45078,N,18.57414,E/W as signed decimal,,,Sweden,Abisko,,,2021,,,1 Surface + 6 Piston,6 Opened + (1 Unopened),,,,Anders Schomacker,,,,,,,N/A,N/A,,,,,,Lakes
"BD12-S1, BD12-P0, BD12-P1, BD12-P2A, BD12-P2B",BD12,,68.44303,N,18.57775,E/W as signed decimal,,,Sweden,Abisko,,,2021,,,1 Surface + 4 Piston,Opened,,,,Anders Schomacker,,,,,,,N/A,N/A,,,,,,Lakes
"DAL-S1, DAL-P1, DAL-P2, DAL-P3",Dalmutladdo,,69.1905,N,20.7305,E/W as signed decimal,,,Norway,Troms,,,2021,,,1 Surface + 3 Piston,Opened,,,,Anders Schomacker,,,,,,,N/A,N/A,,,,,,Lakes
"FMP1, FMP2, FMP3",Femmilsjøen,,79.80527,N,15.73083,E/W as signed decimal,,,Svalbard/Norway,Spitsbergen,,,2018,,,Piston,Opened,,,,Anders Schomacker,,,,,,,14108 ± 108,16123,,,,,,Lakes
"FIS-S1, FIS2-P1, FIS2-P2",Fiskevatnet,,69.65311111,N,19.88188889,E/W as signed decimal,,,Norway,Troms,,,2021,,,1 Surface + 2 Piston,Opened,,,,Anders Schomacker,,,,,,,N/A,N/A,,,,,,Lakes
"GRE-1, GRE-2",Grenivíkurtjarnir,,66.5319167,N,-17.98375,E/W as signed decimal,,,Iceland,Grímsey,,,2026,,,Russian corer,Opened,,,,Anders Schomacker,,,,,,,N/A,N/A,,,,,,Lakes
"HBS1, HVP1, HVP3b, HEF-S1, (HEF-S2)",Heftyevatnet,,77.998,N,14.149,E/W as signed decimal,,,Svalbard/Norway,Spitsbergen,,,"2017, 2019, 2023",,,3 Surface + 2 Piston,4 Opened + (1 Unopened),,,,Anders Schomacker,,,,,,,N/A,12121,,,,,,Lakes
"IVS2, IVS3",Isvatnet,,80.70194,N,20.95805,E/W as signed decimal,,,Svalbard/Norway,Sjuøyane,,,2018,,,Surface,Opened,,,,Anders Schomacker,,,,,,,6136 ± 42,7030,,,,,,Lakes
"JVS1, JVP1, (JOD-S1), (JOD-Sincub)",Jodavannet,,79.33819,N,16.01917,E/W as signed decimal,,,Svalbard/Norway,Spitsbergen,,,"2016, 2022",,,3 Surface + 1 Piston,2 Opened + (2 Unopened),,,,Anders Schomacker,,,,,,,10426 ± 42,12307,,,,,,Lakes
JOD East-S1,Jodavatnet East,,79.3360375,N,16.0423236,E/W as signed decimal,,,Svalbard,Spitsbergen,,,2022,,,Surface,Unopened,,,,Anders Schomacker,,,,,,,N/A,N/A,,,,,,Lakes
"KLØVS2, KLØVP2",Kløverbladvatna,,79.765,N,21.715,E/W as signed decimal,,,Svalbard/Norway,Nordaustlandet,,,2015,,,Surface + Piston,Opened,,,,Anders Schomacker,,,,,,,5265 ± 66,6059,,,,,,Lakes
"KUL-S1, KUL2-P1, KUL2-P2, KUL2-P3A, KUL2-P3B, KUL2-P4A, KUL2-P4B",Kulivatnet,,69.76927,N,19.27604,E/W as signed decimal,,,Norway,Troms,,,"2021, 2022",,,1 Surface + 6 Piston,Opened,,,,Anders Schomacker,,,,,,,,15800,,,,,,Lakes
"NYK1, NYK2, NYK3, NYK4, NYK5",Nykurvatn,,65.62905,N,-15.14157,E/W as signed decimal,,,Iceland,NE Iceland,,,2018,,,Piston,Opened,,,,Anders Schomacker,,,,,,,7511 ± 38,8335,,,,,,Lakes
"ROSS1, ROSS2",Rossfjordvatnet,,69.32828,N,18.27362,E/W as signed decimal,,,Norway,Troms,,,2024,,,Piston,Opened,,,,Anders Schomacker,,,,,,,8649 ± 60,9217,,,,,,Lakes
"Sandvíkurvatn S1, (S2), (P1), P2",Sandvíkurvatn,,66.464441,N,-22.911638,E/W as signed decimal,,,Iceland,Westfjords,,,2024,,,2 Surface + 2 Piston,2 Opened + (2 Unopened),,,,Anders Schomacker,,,,,,,5941 ± 40,6766,,,,,,Lakes
"SP1, SP2",Smileyvatnet,,79.78573,N,15.68305,E/W as signed decimal,,,Svalbard/Norway,Spitsbergen,,,2018,,,Piston,Opened,,,,Anders Schomacker,,,,,,,10632 ± 45,12667,,,,,,Lakes
"ÞUR1, ÞUR2",Þuríðarvatn,,65.603,N,-15.1677,E/W as signed decimal,,,Iceland,NE Iceland,,,2018,,,Piston,Opened,,,,Anders Schomacker,,,,,,,N/A,N/A,,,,,,Lakes
"TDV2-1, TDV2-2, TDV2-3, TDV2-4, TDV2-5, TDV2-6, TDV2-7",Torfdalsvatn,,66.061128,N,-20.383218,E/W as signed decimal,,,Iceland,N Iceland,,,2012,,,Piston,Opened,,,,Anders Schomacker,,,,,,,N/A,10267,,,,,,Lakes
EG22,Krumschnabelsee,,47.2626,N,13.5488,E,E/W as signed decimal,POINT(13.5488 47.2626),,Alps,,,,,ECOGEN,,,,,,ECOGEN team,,,,,,,,8522,,Garces-Pastor et al. 2025 Nat Comm,,,Keep_on_plot: Yes,Terrestrial
EG23,Grosser Winterleitensee,,47.0894,N,14.5656,E,E/W as signed decimal,POINT(14.5656 47.0894),,Alps,,,,,ECOGEN,,,,,,ECOGEN team,,,,,,,,8500,,"Garces-Pastor et al. 2025 Nat Comm, Zetter et al. 2025",,,Keep_on_plot: Yes,Terrestrial
EG25,Mittleren Kaltenbachsee,,47.2821,N,14.0637,E,E/W as signed decimal,POINT(14.0637 47.2821),,Alps,,,,,ECOGEN,,,,,,ECOGEN team,,,,,,,,7376,,Garces-Pastor et al. 2025 Nat Comm,,,Keep_on_plot: Yes,Terrestrial
EG26,Pfannenesee,,47.0513,N,10.1261,E,E/W as signed decimal,POINT(10.1261 47.0513),,Alps,,,,,ECOGEN,,,,,,ECOGEN team,,,,,,,,,,Garces-Pastor et al. 2025 Nat Comm,,,Keep_on_plot: Yes,Terrestrial
EG28,Lac des Grenouilles,,44.0985,N,7.48378,E,E/W as signed decimal,POINT(7.48378 44.0985),,Alps,,,,,ECOGEN,,,,,,ECOGEN team,,,,,,,,3351,,Garces-Pastor et al. 2025 Nat Comm,,,Keep_on_plot: Yes,Terrestrial
EG30,Lac Profound,,44.7247,N,6.34338,E,E/W as signed decimal,POINT(6.34338 44.7247),,Alps,,,,,ECOGEN,,,,,,ECOGEN team,,,,,,,,4587,,Garces-Pastor et al. 2025 Nat Comm,,,Keep_on_plot: Yes,Terrestrial
EG31,Colle del Nivolet,,45.4865,N,7.14613,E,E/W as signed decimal,POINT(7.14613 45.4865),,Alps,,,,,ECOGEN,,,,,,ECOGEN team,,,,,,,,10551,,Garces-Pastor et al. 2025 Nat Comm,,,Keep_on_plot: Yes,Terrestrial
EG33,Sulsseewli,,46.6172,N,7.86336,E,E/W as signed decimal,POINT(7.86336 46.6172),,Alps,,,,,ECOGEN,,,,,,ECOGEN team/Christopher Schwören,,,,,,,,13643,,"Garces-Pastor et al. 2025 Nat Comm, Garces-Pastor et al. 2022 Nat Comm",,,Keep_on_plot: Yes,Terrestrial
EG34,Lac dEmines,,46.3292,N,7.275,E,E/W as signed decimal,POINT(7.275 46.3292),,Alps,,,,,ECOGEN,,,,,,Willy Tinner,,,,,,,,12102,,Garces-Pastor et al. 2025 Nat Comm,,,Keep_on_plot: Yes,Terrestrial
EG35,Lac de Poursollet,,45.0516,N,5.89899,E,E/W as signed decimal,POINT(5.89899 45.0516),,Alps,,,,,ECOGEN,,,,,,ECOGEN team,,,,,,,,10684,,Garces-Pastor et al. 2025 Nat Comm,,,Keep_on_plot: Yes,Terrestrial
EG38,Laghetti Colbricon,,46.2815,N,11.7657,E,E/W as signed decimal,POINT(11.7657 46.2815),,Alps,,,,,ECOGEN,,,,,,ECOGEN team,,,,,,,,6794,,Garces-Pastor et al. 2025 Nat Comm,,,Keep_on_plot: Yes,Terrestrial
EG39,Hopschensee,,46.1511,N,8.01222,E,E/W as signed decimal,POINT(8.01222 46.1511),,Alps,,,,,ECOGEN,,,,,,Willy Tinner,,,,,,,,16884,,Garces-Pastor et al. 2025 Nat Comm,,,Keep_on_plot: Yes,Terrestrial
EG40,Lac de Bretaye,,46.3262,N,7.07209,E,E/W as signed decimal,POINT(7.07209 46.3262),,Alps,,,,,ECOGEN,,,,,,Christopher SchwÃ¶ren/Willy Tinner,,,,,,,,11357,,Garces-Pastor et al. 2025 Nat Comm,,,Keep_on_plot: Yes,Terrestrial
EG41,Sangiatto,,46.316,N,8.2899,E,E/W as signed decimal,POINT(8.2899 46.316),,Alps,,,,,ECOGEN,,,,,,Willy Tinner,,,,,,,,10742,,Garces-Pastor et al. 2025 Nat Comm,,,Keep_on_plot: Yes,Terrestrial
EG42,Sulzkarsee,,47.5596,N,14.68,E,E/W as signed decimal,POINT(14.68 47.5596),,Alps,,,,,ECOGEN,,,,,,Schabetsberger Robert <robert.schabetsberger@plus.ac.at>,,,,,,,,11691,,Garces-Pastor et al. 2025 Nat Comm,,Ca coordinates,Keep_on_plot: Yes,Terrestrial
IA-37,Burgäschisee,,47.169,N,7.66831,E,E/W as signed decimal,POINT(7.66831 47.169),,Alps,465 m a.s.l.,,,,IceAGenT,,,,,,Fabian Rey,,,,,,,,18274,18274,Bachelor thesis Lucas Münger (Loic Pellisier),,"Pollen, microscpoic charcoal, XRF, diatoms, chironomids (Rey et al. 2017, 201...",Keep_on_plot: Yes,Terrestrial
IA-38,Moossee,,47.0214,N,7.48361,E,E/W as signed decimal,POINT(7.48361 47.0214),,Alps,512 m a.s.l.,,,,IceAGenT,,,,,,Fabian Rey,,,,,,,,19105,19105,Bachelor thesis Lucas Münger (Loic Pellisier),,"Pollen, microscopic charcoal, XRF, hyperspectral scans, diatoms, chironomids,...",Keep_on_plot: Yes,Terrestrial
IA-39,Hüttwilersee,,47.6093,N,8.84355,E,E/W as signed decimal,POINT(8.84355 47.6093),,Alps,500 m a.s.l.,,,,IceAGenT,,,,,,Fabian Rey,,,,,,,,16721,16721,Bachelor thesis Lucas Münger (Loic Pellisier),,"Pollen, microscopic charcoal, XRF, plant macrofossils, diatoms, chironomids",Keep_on_plot: Yes,Terrestrial
